customer_id,product_category,base_price,discount_percentage,promotion_exposure,season,final_price,purchase_frequency,avg_order_value
2591,Women Apparel,1401,0,0,Non-Sale,1401.0,3,1407.444216913102
2592,Women Apparel,3668,10,5,Sale,3301.2000000000003,3,3195.656239419259
2593,Footwear,4986,10,8,Non-Sale,4487.400000000001,1,4126.426658188156
2594,Accessories,4418,20,4,Non-Sale,3534.4,0,3300.441338245163
2595,Men Apparel,1567,0,9,Non-Sale,1567.0,1,1940.49973307251
2596,Accessories,526,0,1,Sale,526.0,4,907.6678873631004
2597,Footwear,1047,40,4,Sale,628.1999999999999,3,832.4466947231483
2598,Men Apparel,3168,40,0,Non-Sale,1900.8,1,1833.2016949876172
2599,Footwear,1066,10,8,Sale,959.4,9,1499.7696329124587
2600,Footwear,1203,20,9,Non-Sale,962.4000000000001,1,1258.8781380056414
2601,Women Apparel,4780,20,9,Non-Sale,3824.0,0,3788.8884831577575
2602,Men Apparel,3640,30,8,Sale,2548.0,6,1961.6669346536214
2603,Women Apparel,2090,20,5,Non-Sale,1672.0,0,1930.3797269599445
2604,Men Apparel,1305,0,8,Non-Sale,1305.0,3,1677.4522118990901
2605,Footwear,4291,30,2,Sale,3003.7,3,3132.2982915948687
2606,Footwear,1857,20,3,Sale,1485.6000000000001,3,912.53630704653
2607,Accessories,3725,10,5,Sale,3352.5,3,3411.9725642068292
2608,Men Apparel,4118,20,3,Sale,3294.4,3,3947.2188676528294
2609,Women Apparel,2626,20,0,Non-Sale,2100.8,1,2054.7188066229496
2610,Accessories,2960,10,6,Sale,2664.0,3,3253.1158628201065
2611,Accessories,1045,10,4,Sale,940.5,2,1151.1428755088352
2612,Accessories,3228,20,7,Non-Sale,2582.4,0,2596.586219900948
2613,Women Apparel,4234,0,8,Non-Sale,4234.0,1,4654.8693647681575
2614,Accessories,3062,30,4,Sale,2143.4,5,1960.9650725043662
2615,Women Apparel,2579,10,7,Non-Sale,2321.1,1,1950.186374239251
2616,Accessories,3141,0,0,Sale,3141.0,5,2776.311473743868
2617,Women Apparel,3614,30,0,Non-Sale,2529.7999999999997,3,2592.0835982926783
2618,Footwear,2426,30,6,Non-Sale,1698.1999999999998,5,1831.9617203137834
2619,Footwear,1116,40,5,Non-Sale,669.6,2,464.92893966938163
2620,Footwear,4144,20,4,Non-Sale,3315.2000000000003,0,3681.0697098781848
2621,Footwear,1703,10,4,Non-Sale,1532.7,5,1559.2056193745607
2622,Footwear,2259,30,8,Non-Sale,1581.3,4,1830.1253852152427
2623,Accessories,3065,30,0,Non-Sale,2145.5,3,1941.0233270944307
2624,Accessories,3674,10,7,Sale,3306.6,2,3252.0065810580327
2625,Accessories,3581,40,1,Sale,2148.6,4,1618.9670603822394
2626,Women Apparel,3130,0,6,Non-Sale,3130.0,2,3045.669398056479
2627,Women Apparel,3661,50,5,Non-Sale,1830.5,2,1898.1733518019903
2628,Women Apparel,4821,40,9,Non-Sale,2892.6,3,2724.443078900289
2629,Women Apparel,1169,30,1,Non-Sale,818.3,2,800.1087755014935
2630,Footwear,3668,40,2,Non-Sale,2200.7999999999997,2,2272.512478883718
2631,Footwear,2621,30,3,Sale,1834.6999999999998,6,1674.2408726274523
2632,Footwear,4578,10,6,Sale,4120.2,4,4040.86454729423
2633,Men Apparel,4651,20,7,Non-Sale,3720.8,2,3501.482553250037
2634,Accessories,1219,0,1,Non-Sale,1219.0,1,936.6221061196342
2635,Women Apparel,3100,20,7,Non-Sale,2480.0,2,2848.843946391247
2636,Women Apparel,4098,30,8,Non-Sale,2868.6,3,2439.5774705145855
2637,Footwear,1166,20,6,Non-Sale,932.8000000000001,5,1188.9631051943952
2638,Women Apparel,783,10,0,Non-Sale,704.7,0,295.3735173449339
2639,Women Apparel,4403,20,5,Sale,3522.4,3,3975.8367658567668
2640,Accessories,4065,40,7,Non-Sale,2439.0,3,2611.5826077588486
2641,Footwear,2734,0,4,Sale,2734.0,3,2621.887872203791
2642,Accessories,1965,20,1,Non-Sale,1572.0,4,1855.1764437173529
2643,Men Apparel,629,10,4,Sale,566.1,4,892.2375780936027
2644,Men Apparel,2560,30,7,Sale,1792.0,5,1965.6630768961652
2645,Men Apparel,4172,0,1,Sale,4172.0,2,4314.185201928099
2646,Footwear,2994,30,0,Sale,2095.7999999999997,4,2162.9270126270176
2647,Women Apparel,1492,10,3,Non-Sale,1342.8,1,1767.8073641552455
2648,Footwear,2621,10,3,Non-Sale,2358.9,2,2351.439428724897
2649,Footwear,3084,40,8,Sale,1850.3999999999999,2,1886.4189901773602
2650,Women Apparel,4696,0,2,Non-Sale,4696.0,3,4954.680590853987
2651,Accessories,2723,20,3,Non-Sale,2178.4,1,2082.8894355842726
2652,Men Apparel,3688,0,2,Sale,3688.0,2,4018.0061706168954
2653,Accessories,3737,20,1,Sale,2989.6000000000004,4,3257.191566893135
2654,Men Apparel,4636,20,3,Sale,3708.8,2,4562.588863372098
2655,Footwear,843,10,7,Non-Sale,758.7,3,721.7108868562893
2656,Men Apparel,4961,0,0,Sale,4961.0,3,5140.5361707593165
2657,Footwear,2776,20,7,Sale,2220.8,4,2360.884205248103
2658,Accessories,3701,30,7,Sale,2590.7,6,2833.750540718288
2659,Footwear,1388,30,2,Non-Sale,971.5999999999999,1,950.3326638831401
2660,Accessories,2543,20,9,Non-Sale,2034.4,0,2173.814035471155
2661,Women Apparel,1841,20,9,Sale,1472.8000000000002,2,1516.397068377427
2662,Women Apparel,4220,10,5,Non-Sale,3798.0,5,4056.000997351901
2663,Women Apparel,3383,10,3,Non-Sale,3044.7000000000003,3,2468.216860935572
2664,Footwear,4712,10,0,Sale,4240.8,2,4169.239536119664
2665,Women Apparel,2915,10,0,Sale,2623.5,3,3259.8834629985013
2666,Men Apparel,1617,10,4,Non-Sale,1455.3,4,1917.5363421850814
2667,Accessories,4763,20,7,Non-Sale,3810.4,2,3901.4011786031083
2668,Accessories,3501,20,0,Non-Sale,2800.8,1,2978.4618868423754
2669,Men Apparel,2238,40,1,Non-Sale,1342.8,3,1498.7611143125805
2670,Footwear,1864,10,6,Sale,1677.6000000000001,4,1866.7917979580745
2671,Footwear,3208,30,7,Sale,2245.6,3,1982.6408839752607
2672,Accessories,1424,40,2,Non-Sale,854.4,4,654.7659457680954
2673,Women Apparel,651,20,7,Non-Sale,520.8000000000001,0,325.5564414737677
2674,Footwear,1085,10,0,Sale,976.5,4,843.0755114118224
2675,Footwear,1412,10,8,Non-Sale,1270.8,1,1743.0093721226642
2676,Men Apparel,2821,0,1,Non-Sale,2821.0,0,2471.1000748844262
2677,Men Apparel,995,10,1,Sale,895.5,3,1484.6420685675964
2678,Women Apparel,4295,30,3,Non-Sale,3006.5,3,3128.0583400171076
2679,Footwear,2648,0,9,Sale,2648.0,5,2297.889901209448
2680,Footwear,1056,10,2,Non-Sale,950.4,3,779.4546745107434
2681,Men Apparel,2052,30,3,Non-Sale,1436.3999999999999,3,1567.9523109566908
2682,Footwear,2620,30,5,Sale,1833.9999999999998,4,1446.3154356362838
2683,Accessories,3585,20,6,Non-Sale,2868.0,0,2763.5126448496962
2684,Men Apparel,4004,30,4,Non-Sale,2802.7999999999997,2,2461.693433840725
2685,Women Apparel,656,20,1,Sale,524.8000000000001,3,715.4486330569948
2686,Men Apparel,1234,10,2,Sale,1110.6000000000001,3,774.2279452174514
2687,Footwear,3776,20,9,Sale,3020.8,2,2568.396840183642
2688,Women Apparel,654,20,2,Non-Sale,523.2,4,962.4575190694216
2689,Men Apparel,1496,40,4,Sale,897.6,3,806.0877968409136
2690,Accessories,2794,0,4,Sale,2794.0,5,2676.099721687333
2691,Accessories,3405,20,3,Sale,2724.0,2,2865.3917238563345
2692,Men Apparel,1677,10,7,Sale,1509.3,3,1500.9764342831913
2693,Accessories,653,20,5,Non-Sale,522.4,1,275.592120385364
2694,Accessories,4687,0,5,Non-Sale,4687.0,1,4503.79783538992
2695,Accessories,2216,10,0,Non-Sale,1994.4,1,2209.9350491083314
2696,Women Apparel,3702,40,5,Non-Sale,2221.2,5,1931.9583212168925
2697,Accessories,3357,20,2,Non-Sale,2685.6000000000004,2,2674.774842394996
2698,Accessories,1286,20,5,Sale,1028.8,2,1529.1574016112463
2699,Accessories,4868,10,9,Sale,4381.2,1,4291.9505175503755
2700,Women Apparel,4772,10,5,Sale,4294.8,3,4664.545846153149
2701,Men Apparel,4267,20,1,Non-Sale,3413.6000000000004,4,3110.6644837969775
2702,Footwear,3378,40,0,Non-Sale,2026.8,1,2082.1459583446326
2703,Accessories,1142,50,2,Sale,571.0,3,944.820243660385
2704,Men Apparel,1165,20,4,Sale,932.0,2,760.8182830202617
2705,Accessories,3926,20,3,Sale,3140.8,3,3715.9743663064787
2706,Women Apparel,4283,40,6,Non-Sale,2569.7999999999997,3,2553.6714785548197
2707,Men Apparel,4201,20,3,Non-Sale,3360.8,1,3012.013263470161
2708,Women Apparel,1569,20,7,Sale,1255.2,2,1556.3822390950934
2709,Accessories,2849,10,6,Non-Sale,2564.1,6,3039.6566212645253
2710,Accessories,1712,30,9,Non-Sale,1198.3999999999999,2,824.2884705718579
2711,Women Apparel,1652,20,8,Sale,1321.6000000000001,2,1454.0353824790438
2712,Footwear,3011,40,0,Sale,1806.6,5,1604.7439848264682
2713,Women Apparel,643,30,4,Non-Sale,450.09999999999997,1,200.0
2714,Accessories,2989,10,3,Sale,2690.1,2,2425.5074579808056
2715,Women Apparel,3728,30,5,Sale,2609.6,3,2672.6523577757534
2716,Footwear,3705,40,0,Sale,2223.0,6,2611.0425118883127
2717,Women Apparel,4743,10,5,Non-Sale,4268.7,1,4250.423575052496
2718,Footwear,3642,10,0,Non-Sale,3277.8,1,3403.8006747963555
2719,Footwear,3804,0,0,Non-Sale,3804.0,3,3637.824902953766
2720,Women Apparel,1857,20,7,Sale,1485.6000000000001,1,1447.6939961778828
2721,Women Apparel,3213,20,1,Sale,2570.4,6,2309.958464989702
2722,Men Apparel,4685,20,9,Non-Sale,3748.0,1,3204.827849260674
2723,Accessories,1857,10,5,Sale,1671.3,5,1517.7689348467966
2724,Footwear,4794,40,5,Non-Sale,2876.4,3,3215.1869133543196
2725,Men Apparel,3692,10,5,Sale,3322.8,4,2574.3867555017378
2726,Women Apparel,800,10,7,Non-Sale,720.0,3,1050.3980492372912
2727,Accessories,1223,20,3,Non-Sale,978.4000000000001,3,1077.0123525814654
2728,Men Apparel,3510,20,2,Non-Sale,2808.0,1,2766.4263746065476
2729,Footwear,567,10,5,Sale,510.3,2,352.7013821277636
2730,Men Apparel,4336,10,3,Non-Sale,3902.4,1,4046.075112357707
2731,Footwear,4493,10,1,Sale,4043.7000000000003,3,4463.265610062495
2732,Women Apparel,3006,30,5,Non-Sale,2104.2,4,2181.5971120674603
2733,Accessories,2037,30,9,Sale,1425.8999999999999,3,1362.7736088780748
2734,Accessories,897,20,4,Non-Sale,717.6,1,1527.2912789465136
2735,Accessories,3857,30,8,Sale,2699.8999999999996,5,2725.746013742974
2736,Women Apparel,1663,30,5,Non-Sale,1164.1,4,672.5948679787789
2737,Footwear,1055,0,2,Non-Sale,1055.0,3,1153.3475488075358
2738,Women Apparel,4161,50,4,Sale,2080.5,2,1903.9804598716364
2739,Accessories,2251,40,9,Non-Sale,1350.6,5,1244.6864554419642
2740,Women Apparel,3441,10,7,Sale,3096.9,2,3480.436008600029
2741,Women Apparel,3157,10,8,Non-Sale,2841.3,2,3104.6394962200357
2742,Women Apparel,3295,0,7,Non-Sale,3295.0,5,2766.384691887811
2743,Footwear,2829,0,2,Non-Sale,2829.0,0,2310.2029833611778
2744,Men Apparel,2459,30,8,Sale,1721.3,5,1763.6227555812545
2745,Men Apparel,2101,20,2,Sale,1680.8000000000002,3,1972.5719051244316
2746,Women Apparel,3293,30,7,Non-Sale,2305.1,5,1631.293982495917
2747,Men Apparel,1980,30,9,Non-Sale,1386.0,4,1679.887348350036
2748,Men Apparel,1602,30,8,Sale,1121.3999999999999,4,1861.214613244425
2749,Women Apparel,3776,30,6,Sale,2643.2,2,2999.1035613885515
2750,Women Apparel,1799,0,3,Sale,1799.0,4,1561.0748384264225
2751,Accessories,4379,10,9,Non-Sale,3941.1,1,4133.720647137156
2752,Men Apparel,2035,30,8,Non-Sale,1424.5,2,1494.3991055147576
2753,Footwear,577,0,2,Sale,577.0,5,1111.5414559241476
2754,Women Apparel,3331,0,2,Sale,3331.0,3,3671.576042153222
2755,Accessories,3910,40,1,Non-Sale,2346.0,4,2076.3071679707996
2756,Footwear,3221,30,9,Sale,2254.7,2,2430.8404893570464
2757,Men Apparel,4127,10,2,Non-Sale,3714.3,3,3468.196935038534
2758,Accessories,2032,30,0,Sale,1422.3999999999999,2,1733.8487776830907
2759,Women Apparel,737,30,3,Non-Sale,515.9,4,439.76649474410516
2760,Footwear,2496,10,7,Non-Sale,2246.4,3,2234.572702262713
2761,Women Apparel,3927,0,4,Non-Sale,3927.0,3,3977.828506495098
2762,Men Apparel,777,40,1,Sale,466.2,8,300.85379164201174
2763,Footwear,3589,10,2,Non-Sale,3230.1,2,3262.0384661992753
2764,Men Apparel,1023,0,0,Sale,1023.0,6,1160.6656282276817
2765,Men Apparel,4775,20,1,Non-Sale,3820.0,4,3735.6588500301964
2766,Accessories,4718,30,0,Sale,3302.6,4,3368.4062925301805
2767,Women Apparel,3622,10,1,Non-Sale,3259.8,3,3036.594082026889
2768,Footwear,2297,10,2,Sale,2067.3,4,1698.1236639624726
2769,Men Apparel,2631,10,0,Sale,2367.9,3,2357.6717266736555
2770,Men Apparel,1315,50,8,Sale,657.5,4,962.7300635648068
2771,Footwear,3194,10,9,Non-Sale,2874.6,1,3170.0490751824245
2772,Men Apparel,942,20,4,Non-Sale,753.6,1,1030.2176140504089
2773,Accessories,3640,40,7,Sale,2184.0,4,2486.9625972716804
2774,Accessories,642,0,4,Sale,642.0,2,697.245539183922
2775,Accessories,4787,50,7,Sale,2393.5,5,2229.020870905551
2776,Accessories,1910,40,6,Sale,1146.0,2,1067.723559935594
2777,Men Apparel,4973,40,3,Non-Sale,2983.7999999999997,2,2947.4755035967573
2778,Footwear,1034,10,6,Sale,930.6,3,733.2046981093702
2779,Footwear,2216,30,5,Non-Sale,1551.1999999999998,4,1729.0809267950908
2780,Footwear,3864,30,2,Non-Sale,2704.7999999999997,1,2521.188812916131
2781,Footwear,1532,50,8,Non-Sale,766.0,2,211.08115888956763
2782,Women Apparel,3842,10,9,Non-Sale,3457.8,3,3775.3867173045774
2783,Footwear,1910,30,8,Sale,1337.0,2,1490.0950027143288
2784,Women Apparel,1672,10,4,Sale,1504.8,3,987.2203490507985
2785,Women Apparel,1388,10,7,Non-Sale,1249.2,2,1054.8178982301026
2786,Accessories,3838,20,6,Sale,3070.4,2,3041.5235052050616
2787,Women Apparel,2141,30,8,Sale,1498.6999999999998,4,1497.7733979169432
2788,Men Apparel,971,20,6,Non-Sale,776.8000000000001,2,1408.2282696390685
2789,Women Apparel,3440,20,3,Non-Sale,2752.0,3,2464.231667894897
2790,Accessories,1046,50,3,Sale,523.0,6,216.67434144594705
2791,Women Apparel,4097,20,7,Non-Sale,3277.6000000000004,0,3659.04241482574
2792,Men Apparel,3325,30,5,Sale,2327.5,2,2272.523280928684
2793,Men Apparel,4223,20,8,Non-Sale,3378.4,2,3730.404287848374
2794,Men Apparel,863,20,9,Sale,690.4000000000001,2,610.63541037178
2795,Accessories,2666,30,6,Non-Sale,1866.1999999999998,3,2231.7761817815162
2796,Accessories,3809,40,6,Non-Sale,2285.4,2,2202.1410629592206
2797,Footwear,1045,20,3,Non-Sale,836.0,1,798.5168004491516
2798,Accessories,3740,30,2,Non-Sale,2618.0,3,2306.851606084542
2799,Men Apparel,2436,0,7,Non-Sale,2436.0,4,2954.3905830630115
2800,Men Apparel,1462,10,6,Non-Sale,1315.8,2,1089.667812115399
2801,Accessories,3505,20,3,Sale,2804.0,2,2420.869628640963
2802,Women Apparel,4306,0,3,Non-Sale,4306.0,0,4792.037552977359
2803,Accessories,1382,10,0,Non-Sale,1243.8,0,1441.4600476220312
2804,Accessories,4340,20,6,Sale,3472.0,2,3947.3319230203438
2805,Men Apparel,1370,0,0,Non-Sale,1370.0,3,1156.0345809131295
2806,Footwear,3485,10,9,Non-Sale,3136.5,2,3318.049969676749
2807,Men Apparel,1365,20,9,Sale,1092.0,4,1512.0313288857344
2808,Footwear,4809,20,3,Sale,3847.2000000000003,2,3504.4261433619004
2809,Men Apparel,3703,40,2,Non-Sale,2221.7999999999997,3,2319.777237165309
2810,Accessories,3397,30,2,Non-Sale,2377.8999999999996,2,2241.949368452698
2811,Men Apparel,2744,20,0,Sale,2195.2000000000003,3,2077.23346913794
2812,Men Apparel,518,40,3,Non-Sale,310.8,5,200.0
2813,Men Apparel,1141,30,0,Non-Sale,798.6999999999999,5,926.571579769473
2814,Accessories,3583,10,7,Non-Sale,3224.7000000000003,3,3153.4346932123904
2815,Accessories,829,0,0,Sale,829.0,6,551.3665246514358
2816,Accessories,1365,30,5,Non-Sale,955.4999999999999,1,1381.4842159276895
2817,Accessories,1273,20,6,Non-Sale,1018.4000000000001,2,1033.8345509768967
2818,Footwear,4987,30,9,Non-Sale,3490.8999999999996,2,3020.7406221484625
2819,Footwear,2854,30,1,Sale,1997.8,3,1792.2780457438062
2820,Women Apparel,3838,30,3,Sale,2686.6,3,2242.5142707152986
2821,Accessories,4018,50,2,Sale,2009.0,4,1821.1083168567638
2822,Footwear,3442,20,8,Non-Sale,2753.6000000000004,1,2859.2138413487933
2823,Men Apparel,3067,0,6,Sale,3067.0,3,3252.7610344576597
2824,Accessories,2174,40,1,Non-Sale,1304.3999999999999,5,1557.9393094620007
2825,Women Apparel,3183,10,5,Sale,2864.7000000000003,6,2677.5793380918003
2826,Women Apparel,3880,30,8,Sale,2716.0,4,2609.167451259747
2827,Women Apparel,1239,50,2,Sale,619.5,2,751.4275538872007
2828,Men Apparel,2045,30,5,Non-Sale,1431.5,5,1690.3249133672894
2829,Footwear,2759,20,2,Non-Sale,2207.2000000000003,3,2165.1393122313966
2830,Men Apparel,1635,20,2,Non-Sale,1308.0,1,1500.6247030631907
2831,Accessories,1373,20,3,Non-Sale,1098.4,2,930.340632440877
2832,Women Apparel,2800,20,8,Sale,2240.0,3,1595.2664121015564
2833,Men Apparel,1251,30,7,Non-Sale,875.6999999999999,4,1147.5505889707838
2834,Men Apparel,1353,30,0,Non-Sale,947.0999999999999,4,1116.140131800664
2835,Footwear,4232,30,0,Non-Sale,2962.3999999999996,5,2933.1977723107107
2836,Footwear,2783,10,6,Sale,2504.7000000000003,3,2557.170024472912
2837,Women Apparel,1829,20,2,Non-Sale,1463.2,2,1810.1530557120366
2838,Men Apparel,977,30,6,Sale,683.9,9,681.3676594551093
2839,Men Apparel,3226,20,8,Sale,2580.8,2,1712.9802557285882
2840,Footwear,3591,20,2,Sale,2872.8,6,2263.695625459242
2841,Men Apparel,4730,30,2,Sale,3311.0,2,3712.6207704343465
2842,Men Apparel,1769,30,1,Sale,1238.3,5,1416.2894449383468
2843,Men Apparel,4681,20,9,Non-Sale,3744.8,0,4085.5806397522642
2844,Footwear,3103,40,0,Non-Sale,1861.8,2,2307.724754227844
2845,Women Apparel,1969,10,8,Sale,1772.1000000000001,2,2200.635354697433
2846,Accessories,877,50,5,Sale,438.5,7,200.0
2847,Women Apparel,2180,0,5,Sale,2180.0,3,2119.46741604816
2848,Accessories,741,0,7,Non-Sale,741.0,1,475.47127280609413
2849,Men Apparel,1419,40,4,Sale,851.4,2,900.3934187934702
2850,Women Apparel,569,10,8,Non-Sale,512.1,2,200.0
2851,Accessories,4424,30,4,Sale,3096.7999999999997,3,3109.6882714853773
2852,Footwear,2586,40,1,Non-Sale,1551.6,3,1034.8488136277022
2853,Footwear,2507,40,5,Sale,1504.2,2,1400.0630809773777
2854,Women Apparel,1300,50,8,Sale,650.0,6,1087.5239101907887
2855,Women Apparel,3279,10,2,Sale,2951.1,3,2746.450256578276
2856,Men Apparel,1255,30,9,Sale,878.5,5,670.7083066516158
2857,Women Apparel,2495,0,3,Sale,2495.0,2,2532.7659932631777
2858,Men Apparel,1821,20,9,Non-Sale,1456.8000000000002,1,1511.418520886498
2859,Men Apparel,2830,40,7,Sale,1698.0,5,1792.154877580819
2860,Footwear,609,20,5,Sale,487.20000000000005,3,248.68614842529146
2861,Footwear,1516,20,6,Sale,1212.8,2,1032.3859272000598
2862,Accessories,4365,20,6,Non-Sale,3492.0,2,3512.49707515813
2863,Footwear,524,30,3,Non-Sale,366.79999999999995,4,661.8652547484121
2864,Footwear,3338,50,5,Non-Sale,1669.0,2,1449.9082465281112
2865,Women Apparel,1237,0,8,Sale,1237.0,2,1177.8695148437364
2866,Footwear,679,20,2,Sale,543.2,4,200.0
2867,Accessories,731,40,7,Sale,438.59999999999997,4,307.7191496140312
2868,Women Apparel,2417,20,6,Non-Sale,1933.6000000000001,5,1994.07220622502
2869,Accessories,842,0,3,Non-Sale,842.0,2,1103.1221926947924
2870,Footwear,3123,20,9,Non-Sale,2498.4,3,2262.5443137338098
2871,Accessories,954,10,2,Non-Sale,858.6,0,910.1082446881911
2872,Women Apparel,4884,10,6,Sale,4395.6,3,4477.08829741578
2873,Men Apparel,2776,40,9,Sale,1665.6,3,1127.9902967854728
2874,Accessories,1095,20,8,Sale,876.0,4,498.8829061492188
2875,Accessories,4374,40,9,Sale,2624.4,6,2775.129052121943
2876,Women Apparel,4997,40,2,Non-Sale,2998.2,4,3016.354276809239
2877,Women Apparel,3169,30,9,Sale,2218.2999999999997,5,2246.7882612606977
2878,Accessories,2635,0,8,Non-Sale,2635.0,0,2356.1295941688045
2879,Footwear,4464,20,7,Non-Sale,3571.2000000000003,1,3136.787610377279
2880,Accessories,2065,10,2,Non-Sale,1858.5,1,2002.1302649707663
2881,Women Apparel,808,40,7,Sale,484.79999999999995,3,534.9771756004151
2882,Men Apparel,842,10,3,Non-Sale,757.8000000000001,4,200.0
2883,Men Apparel,935,10,5,Non-Sale,841.5,2,811.848945732511
2884,Footwear,676,20,9,Sale,540.8000000000001,1,1075.0972437910589
2885,Accessories,638,10,1,Sale,574.2,5,754.1230782621756
2886,Men Apparel,693,10,7,Sale,623.7,3,355.0799017927655
2887,Accessories,3757,20,8,Non-Sale,3005.6000000000004,2,3055.652033854982
2888,Women Apparel,3735,0,6,Sale,3735.0,5,3673.263668915624
2889,Men Apparel,1442,0,7,Non-Sale,1442.0,3,1935.9079193249843
2890,Footwear,4379,20,6,Non-Sale,3503.2000000000003,2,3165.5421425012023
2891,Women Apparel,3613,30,9,Sale,2529.1,4,2918.954832553769
2892,Footwear,3462,20,3,Non-Sale,2769.6000000000004,1,2411.504945353394
2893,Women Apparel,1453,20,0,Sale,1162.4,3,1262.553176461065
2894,Men Apparel,1802,20,2,Non-Sale,1441.6000000000001,3,1635.132666612951
2895,Footwear,3881,20,6,Sale,3104.8,6,3450.953868792048
2896,Footwear,3380,40,6,Sale,2028.0,7,2258.502684493066
2897,Women Apparel,2687,0,2,Sale,2687.0,2,2229.7135228655816
2898,Footwear,1045,30,0,Non-Sale,731.5,2,731.8466107607468
2899,Women Apparel,2427,40,9,Sale,1456.2,2,1609.5639161919312
2900,Women Apparel,4652,40,8,Sale,2791.2,4,3117.0960566579315
2901,Women Apparel,504,10,5,Sale,453.6,2,200.0
2902,Women Apparel,3981,10,6,Sale,3582.9,3,3301.1667250608216
2903,Men Apparel,3753,30,0,Non-Sale,2627.1,2,2188.041351379659
2904,Women Apparel,1862,0,0,Non-Sale,1862.0,0,1861.8933905674892
2905,Accessories,2320,40,3,Non-Sale,1392.0,5,1473.145298401038
2906,Footwear,3163,30,6,Sale,2214.1,4,2320.4587865141075
2907,Accessories,3438,30,7,Sale,2406.6,3,2326.8406038377975
2908,Men Apparel,1773,0,9,Non-Sale,1773.0,2,1739.070122081888
2909,Accessories,3826,30,8,Non-Sale,2678.2,2,2646.609244378056
2910,Footwear,4159,30,0,Sale,2911.2999999999997,3,2841.5207768772307
2911,Accessories,3445,40,3,Non-Sale,2067.0,3,1516.4513496917298
2912,Men Apparel,3518,0,3,Non-Sale,3518.0,3,3231.022909928254
2913,Women Apparel,1631,0,2,Sale,1631.0,2,1792.300684388534
2914,Accessories,3136,20,6,Non-Sale,2508.8,2,2375.4385324439554
2915,Men Apparel,3529,0,0,Sale,3529.0,4,3378.749761298378
2916,Men Apparel,3519,20,8,Non-Sale,2815.2000000000003,1,3195.090362840671
2917,Footwear,4877,40,7,Non-Sale,2926.2,2,3248.7974171277883
2918,Footwear,3659,20,1,Sale,2927.2000000000003,1,2708.074574600884
2919,Accessories,753,40,1,Sale,451.8,4,899.1349271567617
2920,Women Apparel,828,0,7,Non-Sale,828.0,0,769.3120721373476
2921,Men Apparel,3091,10,0,Non-Sale,2781.9,2,3021.878201671196
2922,Accessories,3330,0,6,Sale,3330.0,1,3319.6292365821705
2923,Men Apparel,3544,10,8,Non-Sale,3189.6,2,2997.65575407296
2924,Men Apparel,1920,40,2,Non-Sale,1152.0,3,1392.5586187701342
2925,Women Apparel,3901,0,6,Sale,3901.0,8,3630.3537549214666
2926,Women Apparel,3392,30,5,Sale,2374.3999999999996,4,2327.222952402298
2927,Accessories,1154,20,6,Non-Sale,923.2,3,922.3439201628122
2928,Women Apparel,1259,40,6,Sale,755.4,5,639.7758940775186
2929,Women Apparel,2298,0,9,Sale,2298.0,2,1890.0885591293015
2930,Accessories,3471,10,0,Non-Sale,3123.9,2,3275.8860182610797
2931,Women Apparel,3926,0,2,Non-Sale,3926.0,1,4202.197824486594
2932,Footwear,754,20,9,Sale,603.2,2,652.4603171765879
2933,Men Apparel,4323,10,0,Sale,3890.7000000000003,2,3662.484822227105
2934,Men Apparel,2376,40,4,Non-Sale,1425.6,2,2075.8922488796948
2935,Men Apparel,3257,30,2,Non-Sale,2279.8999999999996,6,2210.5744914526363
2936,Men Apparel,3124,30,0,Non-Sale,2186.7999999999997,4,2112.341381487548
2937,Accessories,4621,20,1,Sale,3696.8,1,2819.2362087232623
2938,Men Apparel,3504,0,9,Non-Sale,3504.0,1,3131.7046320202703
2939,Men Apparel,4234,20,4,Non-Sale,3387.2000000000003,0,3735.355630879892
2940,Men Apparel,1744,50,2,Sale,872.0,4,1859.872902847823
2941,Men Apparel,1508,40,5,Sale,904.8,4,1290.5494016861953
2942,Footwear,4814,40,8,Non-Sale,2888.4,2,2575.8020415434385
2943,Men Apparel,2010,40,5,Sale,1206.0,5,1348.8271456107732
2944,Footwear,2459,0,1,Sale,2459.0,3,2342.3360753372804
2945,Accessories,3008,10,1,Sale,2707.2000000000003,3,2599.705129144143
2946,Women Apparel,3182,0,7,Sale,3182.0,2,2791.4419876743755
2947,Men Apparel,1489,10,7,Sale,1340.1000000000001,2,1495.9455833579455
2948,Women Apparel,4784,0,5,Sale,4784.0,1,4403.431921098893
2949,Women Apparel,754,20,9,Non-Sale,603.2,4,200.0
2950,Accessories,4663,30,6,Non-Sale,3264.1,3,3141.2947960151137
2951,Women Apparel,4952,40,0,Non-Sale,2971.2,3,2203.418310176614
2952,Footwear,755,30,8,Sale,528.5,3,286.09056920442697
2953,Women Apparel,1507,40,4,Non-Sale,904.1999999999999,5,1084.0865885687524
2954,Women Apparel,2255,0,8,Sale,2255.0,3,2594.532266721716
2955,Women Apparel,3071,0,1,Non-Sale,3071.0,4,3262.2836254564277
2956,Men Apparel,4408,30,7,Non-Sale,3085.6,1,3016.371449681135
2957,Men Apparel,3497,10,6,Non-Sale,3147.3,3,2984.064966029067
2958,Footwear,3303,10,3,Non-Sale,2972.7000000000003,4,2694.731961207028
2959,Footwear,4265,10,2,Non-Sale,3838.5,3,4284.419405909195
2960,Men Apparel,4879,10,3,Non-Sale,4391.1,6,4013.4802328345295
